REGION,TIMESLICE,FUEL,YEAR,VALUE
EU27,S03D02,EUEHFO,2035,0.0
EU27,S03D02,EUEHFO,2036,0.0
EU27,S03D02,EUEHFO,2037,0.0
EU27,S03D02,EUEHFO,2038,0.0
EU27,S03D02,EUEHFO,2039,0.0
EU27,S03D02,EUEHFO,2040,0.0
EU27,S03D02,EUEHFO,2041,0.0
EU27,S03D02,EUEHFO,2042,0.0
EU27,S03D02,EUEHFO,2043,0.0
EU27,S03D02,EUEHFO,2044,0.0
EU27,S03D02,EUEHFO,2045,0.0
EU27,S03D02,EUEHFO,2046,0.0
EU27,S03D02,EUEHFO,2047,0.0
EU27,S03D02,EUEHFO,2048,0.0
EU27,S03D02,EUEHFO,2049,0.0
EU27,S03D02,EUEHFO,2050,0.0
EU27,S03D02,EUEHFO,2051,0.0
EU27,S03D02,EUEHFO,2052,0.0
EU27,S03D02,EUEHFO,2053,0.0
EU27,S03D02,EUEHFO,2054,0.0
EU27,S03D02,EUEHFO,2055,0.0
EU27,S03D02,EUEHFO,2056,0.0
EU27,S03D02,EUEHFO,2057,0.0
EU27,S03D02,EUEHFO,2058,0.0
EU27,S03D02,EUEHFO,2059,0.0
EU27,S03D02,EUEHFO,2060,0.0
EU27,S03D02,EUEHFO,2061,0.0
EU27,S03D02,EUEHFO,2062,0.0
EU27,S03D02,EUEHFO,2063,0.0
EU27,S03D02,EUEHFO,2064,0.0
EU27,S03D02,EUEHFO,2065,0.0
EU27,S03D02,EUEHFO,2066,0.0
EU27,S03D02,EUEHFO,2067,0.0
EU27,S03D02,EUEHFO,2068,0.0
EU27,S03D02,EUEHFO,2069,0.0
EU27,S03D02,EUEHFO,2070,0.0
EU27,S03D02,EUEHKM,2018,12.981367915
EU27,S03D02,EUEHKM,2019,13.336765747
EU27,S03D02,EUEHKM,2020,13.206432204
EU27,S03D02,EUEHKM,2021,13.944743894
EU27,S03D02,EUEHKM,2022,13.979506507
EU27,S03D02,EUEHKM,2023,14.319570981
EU27,S03D02,EUEHKM,2024,14.659635455
EU27,S03D02,EUEHKM,2025,14.999699929
EU27,S03D02,EUEHKM,2026,15.175088339
EU27,S03D02,EUEHKM,2027,15.350371726
EU27,S03D02,EUEHKM,2028,15.525760136
EU27,S03D02,EUEHKM,2029,15.701043523
EU27,S03D02,EUEHKM,2030,15.876431933
EU27,S03D02,EUEHKM,2031,15.973368162
EU27,S03D02,EUEHKM,2032,16.070304391
EU27,S03D02,EUEHKM,2033,16.167345643
EU27,S03D02,EUEHKM,2034,16.264281872
EU27,S03D02,EUEHKM,2035,16.361218101
EU27,S03D02,EUEHKM,2036,16.456263916
EU27,S03D02,EUEHKM,2037,16.551309731
EU27,S03D02,EUEHKM,2038,16.646355546
EU27,S03D02,EUEHKM,2039,16.741401361
EU27,S03D02,EUEHKM,2040,16.836447176
EU27,S03D02,EUEHKM,2041,16.899145907
EU27,S03D02,EUEHKM,2042,16.961844638
EU27,S03D02,EUEHKM,2043,17.024543369
EU27,S03D02,EUEHKM,2044,17.0872421
EU27,S03D02,EUEHKM,2045,17.149940831
EU27,S03D02,EUEHKM,2046,17.239210381
EU27,S03D02,EUEHKM,2047,17.328374908
EU27,S03D02,EUEHKM,2048,17.417539435
EU27,S03D02,EUEHKM,2049,17.506703962
EU27,S03D02,EUEHKM,2050,17.595868489
EU27,S03D02,EUEHKM,2051,17.595868489
EU27,S03D02,EUEHKM,2052,17.595868489
EU27,S03D02,EUEHKM,2053,17.595868489
EU27,S03D02,EUEHKM,2054,17.595868489
EU27,S03D02,EUEHKM,2055,17.595868489
EU27,S03D02,EUEHKM,2056,17.595868489
EU27,S03D02,EUEHKM,2057,17.595868489
EU27,S03D02,EUEHKM,2058,17.595868489
EU27,S03D02,EUEHKM,2059,17.595868489
EU27,S03D02,EUEHKM,2060,17.595868489
EU27,S03D02,EUEHKM,2061,17.595868489
EU27,S03D02,EUEHKM,2062,17.595868489
EU27,S03D02,EUEHKM,2063,17.595868489
EU27,S03D02,EUEHKM,2064,17.595868489
EU27,S03D02,EUEHKM,2065,17.595868489
EU27,S03D02,EUEHKM,2066,17.595868489
EU27,S03D02,EUEHKM,2067,17.595868489
EU27,S03D02,EUEHKM,2068,17.595868489
EU27,S03D02,EUEHKM,2069,17.595868489
EU27,S03D02,EUEHKM,2070,17.595868489
EU27,S03D02,EUEHY2,2018,0.0
EU27,S03D02,EUEHY2,2019,0.0
EU27,S03D02,EUEHY2,2020,0.0
EU27,S03D02,EUEHY2,2021,0.0
EU27,S03D02,EUEHY2,2022,0.0
EU27,S03D02,EUEHY2,2023,0.0
EU27,S03D02,EUEHY2,2024,0.0
EU27,S03D02,EUEHY2,2025,0.0
EU27,S03D02,EUEHY2,2026,0.0
EU27,S03D02,EUEHY2,2027,0.0
EU27,S03D02,EUEHY2,2028,0.0
EU27,S03D02,EUEHY2,2029,0.0
EU27,S03D02,EUEHY2,2030,0.0
EU27,S03D02,EUEHY2,2031,0.0
EU27,S03D02,EUEHY2,2032,0.0
EU27,S03D02,EUEHY2,2033,0.0
EU27,S03D02,EUEHY2,2034,0.0
EU27,S03D02,EUEHY2,2035,0.0
EU27,S03D02,EUEHY2,2036,0.0
EU27,S03D02,EUEHY2,2037,0.0
EU27,S03D02,EUEHY2,2038,0.0
EU27,S03D02,EUEHY2,2039,0.0
EU27,S03D02,EUEHY2,2040,0.0
EU27,S03D02,EUEHY2,2041,0.0
EU27,S03D02,EUEHY2,2042,0.0
EU27,S03D02,EUEHY2,2043,0.0
EU27,S03D02,EUEHY2,2044,0.0
EU27,S03D02,EUEHY2,2045,0.0
EU27,S03D02,EUEHY2,2046,0.0
EU27,S03D02,EUEHY2,2047,0.0
EU27,S03D02,EUEHY2,2048,0.0
EU27,S03D02,EUEHY2,2049,0.0
EU27,S03D02,EUEHY2,2050,0.0
EU27,S03D02,EUEHY2,2051,0.0
EU27,S03D02,EUEHY2,2052,0.0
EU27,S03D02,EUEHY2,2053,0.0
EU27,S03D02,EUEHY2,2054,0.0
EU27,S03D02,EUEHY2,2055,0.0
EU27,S03D02,EUEHY2,2056,0.0
EU27,S03D02,EUEHY2,2057,0.0
EU27,S03D02,EUEHY2,2058,0.0
EU27,S03D02,EUEHY2,2059,0.0
EU27,S03D02,EUEHY2,2060,0.0
EU27,S03D02,EUEHY2,2061,0.0
EU27,S03D02,EUEHY2,2062,0.0
EU27,S03D02,EUEHY2,2063,0.0
EU27,S03D02,EUEHY2,2064,0.0
EU27,S03D02,EUEHY2,2065,0.0
EU27,S03D02,EUEHY2,2066,0.0
EU27,S03D02,EUEHY2,2067,0.0
EU27,S03D02,EUEHY2,2068,0.0
EU27,S03D02,EUEHY2,2069,0.0
EU27,S03D02,EUEHY2,2070,0.0
EU27,S03D02,EUEKRS,2018,0.0
EU27,S03D02,EUEKRS,2019,0.0
EU27,S03D02,EUEKRS,2020,0.0
EU27,S03D02,EUEKRS,2021,0.0
EU27,S03D02,EUEKRS,2022,0.0
EU27,S03D02,EUEKRS,2023,0.0
EU27,S03D02,EUEKRS,2024,0.0
EU27,S03D02,EUEKRS,2025,0.0
EU27,S03D02,EUEKRS,2026,0.0
EU27,S03D02,EUEKRS,2027,0.0
EU27,S03D02,EUEKRS,2028,0.0
EU27,S03D02,EUEKRS,2029,0.0
EU27,S03D02,EUEKRS,2030,0.0
EU27,S03D02,EUEKRS,2031,0.0
EU27,S03D02,EUEKRS,2032,0.0
EU27,S03D02,EUEKRS,2033,0.0
EU27,S03D02,EUEKRS,2034,0.0
EU27,S03D02,EUEKRS,2035,0.0
EU27,S03D02,EUEKRS,2036,0.0
EU27,S03D02,EUEKRS,2037,0.0
EU27,S03D02,EUEKRS,2038,0.0
EU27,S03D02,EUEKRS,2039,0.0
EU27,S03D02,EUEKRS,2040,0.0
EU27,S03D02,EUEKRS,2041,0.0
EU27,S03D02,EUEKRS,2042,0.0
EU27,S03D02,EUEKRS,2043,0.0
EU27,S03D02,EUEKRS,2044,0.0
EU27,S03D02,EUEKRS,2045,0.0
EU27,S03D02,EUEKRS,2046,0.0
EU27,S03D02,EUEKRS,2047,0.0
EU27,S03D02,EUEKRS,2048,0.0
EU27,S03D02,EUEKRS,2049,0.0
EU27,S03D02,EUEKRS,2050,0.0
EU27,S03D02,EUEKRS,2051,0.0
EU27,S03D02,EUEKRS,2052,0.0
EU27,S03D02,EUEKRS,2053,0.0
EU27,S03D02,EUEKRS,2054,0.0
EU27,S03D02,EUEKRS,2055,0.0
EU27,S03D02,EUEKRS,2056,0.0
EU27,S03D02,EUEKRS,2057,0.0
EU27,S03D02,EUEKRS,2058,0.0
EU27,S03D02,EUEKRS,2059,0.0
EU27,S03D02,EUEKRS,2060,0.0
EU27,S03D02,EUEKRS,2061,0.0
EU27,S03D02,EUEKRS,2062,0.0
EU27,S03D02,EUEKRS,2063,0.0
EU27,S03D02,EUEKRS,2064,0.0
EU27,S03D02,EUEKRS,2065,0.0
EU27,S03D02,EUEKRS,2066,0.0
EU27,S03D02,EUEKRS,2067,0.0
EU27,S03D02,EUEKRS,2068,0.0
EU27,S03D02,EUEKRS,2069,0.0
EU27,S03D02,EUEKRS,2070,0.0
EU27,S03D02,EUELKM,2018,56.460994938
EU27,S03D02,EUELKM,2019,56.830360829
EU27,S03D02,EUELKM,2020,52.50309816
EU27,S03D02,EUELKM,2021,56.143405386
EU27,S03D02,EUELKM,2022,62.798187781
EU27,S03D02,EUELKM,2023,61.742916677
EU27,S03D02,EUELKM,2024,60.687645573
EU27,S03D02,EUELKM,2025,59.632269446
EU27,S03D02,EUELKM,2026,60.731755233
EU27,S03D02,EUELKM,2027,61.831135997
EU27,S03D02,EUELKM,2028,62.930621784
EU27,S03D02,EUELKM,2029,64.030002548
EU27,S03D02,EUELKM,2030,65.129488335
EU27,S03D02,EUELKM,2031,65.741562379
EU27,S03D02,EUELKM,2032,66.3535314
EU27,S03D02,EUELKM,2033,66.965605444
EU27,S03D02,EUELKM,2034,67.577679488
EU27,S03D02,EUELKM,2035,68.189753532
EU27,S03D02,EUELKM,2036,68.832914384
EU27,S03D02,EUELKM,2037,69.476180259
EU27,S03D02,EUELKM,2038,70.119446134
EU27,S03D02,EUELKM,2039,70.762712009
EU27,S03D02,EUELKM,2040,71.405872861
EU27,S03D02,EUELKM,2041,71.812101825
EU27,S03D02,EUELKM,2042,72.218225766
EU27,S03D02,EUELKM,2043,72.62434970699998
EU27,S03D02,EUELKM,2044,73.03047364799998
EU27,S03D02,EUELKM,2045,73.436597589
EU27,S03D02,EUELKM,2046,73.83820554099998
EU27,S03D02,EUELKM,2047,74.239813493
EU27,S03D02,EUELKM,2048,74.641421445
EU27,S03D02,EUELKM,2049,75.043029397
EU27,S03D02,EUELKM,2050,75.444532326
EU27,S03D02,EUELKM,2051,75.444532326
EU27,S03D02,EUELKM,2052,75.444532326
EU27,S03D02,EUELKM,2053,75.444532326
EU27,S03D02,EUELKM,2054,75.444532326
EU27,S03D02,EUELKM,2055,75.444532326
EU27,S03D02,EUELKM,2056,75.444532326
EU27,S03D02,EUELKM,2057,75.444532326
EU27,S03D02,EUELKM,2058,75.444532326
EU27,S03D02,EUELKM,2059,75.444532326
EU27,S03D02,EUELKM,2060,75.444532326
EU27,S03D02,EUELKM,2061,75.444532326
EU27,S03D02,EUELKM,2062,75.444532326
EU27,S03D02,EUELKM,2063,75.444532326
EU27,S03D02,EUELKM,2064,75.444532326
EU27,S03D02,EUELKM,2065,75.444532326
EU27,S03D02,EUELKM,2066,75.444532326
EU27,S03D02,EUELKM,2067,75.444532326
EU27,S03D02,EUELKM,2068,75.444532326
EU27,S03D02,EUELKM,2069,75.444532326
EU27,S03D02,EUELKM,2070,75.444532326
EU27,S03D02,EUELPG,2018,0.0
EU27,S03D02,EUELPG,2019,0.0
EU27,S03D02,EUELPG,2020,0.0
EU27,S03D02,EUELPG,2021,0.0
EU27,S03D02,EUELPG,2022,0.0
EU27,S03D02,EUELPG,2023,0.0
EU27,S03D02,EUELPG,2024,0.0
EU27,S03D02,EUELPG,2025,0.0
EU27,S03D02,EUELPG,2026,0.0
EU27,S03D02,EUELPG,2027,0.0
EU27,S03D02,EUELPG,2028,0.0
EU27,S03D02,EUELPG,2029,0.0
EU27,S03D02,EUELPG,2030,0.0
EU27,S03D02,EUELPG,2031,0.0
EU27,S03D02,EUELPG,2032,0.0
EU27,S03D02,EUELPG,2033,0.0
EU27,S03D02,EUELPG,2034,0.0
EU27,S03D02,EUELPG,2035,0.0
EU27,S03D02,EUELPG,2036,0.0
EU27,S03D02,EUELPG,2037,0.0
EU27,S03D02,EUELPG,2038,0.0
EU27,S03D02,EUELPG,2039,0.0
EU27,S03D02,EUELPG,2040,0.0
EU27,S03D02,EUELPG,2041,0.0
EU27,S03D02,EUELPG,2042,0.0
EU27,S03D02,EUELPG,2043,0.0
EU27,S03D02,EUELPG,2044,0.0
EU27,S03D02,EUELPG,2045,0.0
EU27,S03D02,EUELPG,2046,0.0
EU27,S03D02,EUELPG,2047,0.0
EU27,S03D02,EUELPG,2048,0.0
EU27,S03D02,EUELPG,2049,0.0
EU27,S03D02,EUELPG,2050,0.0
EU27,S03D02,EUELPG,2051,0.0
EU27,S03D02,EUELPG,2052,0.0
EU27,S03D02,EUELPG,2053,0.0
EU27,S03D02,EUELPG,2054,0.0
EU27,S03D02,EUELPG,2055,0.0
EU27,S03D02,EUELPG,2056,0.0
EU27,S03D02,EUELPG,2057,0.0
EU27,S03D02,EUELPG,2058,0.0
EU27,S03D02,EUELPG,2059,0.0
EU27,S03D02,EUELPG,2060,0.0
EU27,S03D02,EUELPG,2061,0.0
EU27,S03D02,EUELPG,2062,0.0
EU27,S03D02,EUELPG,2063,0.0
EU27,S03D02,EUELPG,2064,0.0
EU27,S03D02,EUELPG,2065,0.0
EU27,S03D02,EUELPG,2066,0.0
EU27,S03D02,EUELPG,2067,0.0
EU27,S03D02,EUELPG,2068,0.0
EU27,S03D02,EUELPG,2069,0.0
EU27,S03D02,EUELPG,2070,0.0
EU27,S03D02,EUEMKM,2018,884.84713121
EU27,S03D02,EUEMKM,2019,907.7053871600002
EU27,S03D02,EUEMKM,2020,834.96225644
EU27,S03D02,EUEMKM,2021,876.8160223999998
EU27,S03D02,EUEMKM,2022,910.10096179
EU27,S03D02,EUEMKM,2023,943.3848509500002
EU27,S03D02,EUEMKM,2024,976.66979034
EU27,S03D02,EUEMKM,2025,1009.9536795
EU27,S03D02,EUEMKM,2026,1028.58265924
EU27,S03D02,EUEMKM,2027,1047.21268921
EU27,S03D02,EUEMKM,2028,1065.8364178
EU27,S03D02,EUEMKM,2029,1084.467498
EU27,S03D02,EUEMKM,2030,1103.0985782
EU27,S03D02,EUEMKM,2031,1125.636514
EU27,S03D02,EUEMKM,2032,1148.1744498
EU27,S03D02,EUEMKM,2033,1170.7123856
EU27,S03D02,EUEMKM,2034,1193.2503214
EU27,S03D02,EUEMKM,2035,1215.7882572
EU27,S03D02,EUEMKM,2036,1241.0988002
EU27,S03D02,EUEMKM,2037,1266.4198455
EU27,S03D02,EUEMKM,2038,1291.7303885
EU27,S03D02,EUEMKM,2039,1317.0409315
EU27,S03D02,EUEMKM,2040,1342.3619768
EU27,S03D02,EUEMKM,2041,1367.2419255
EU27,S03D02,EUEMKM,2042,1392.1218742
EU27,S03D02,EUEMKM,2043,1417.0018229
EU27,S03D02,EUEMKM,2044,1441.8922739
EU27,S03D02,EUEMKM,2045,1466.7722226
EU27,S03D02,EUEMKM,2046,1487.860841
EU27,S03D02,EUEMKM,2047,1508.9494594
EU27,S03D02,EUEMKM,2048,1530.0275755
EU27,S03D02,EUEMKM,2049,1551.1161939
EU27,S03D02,EUEMKM,2050,1572.2048123
EU27,S03D02,EUEMKM,2051,1572.2048123
EU27,S03D02,EUEMKM,2052,1572.2048123
EU27,S03D02,EUEMKM,2053,1572.2048123
EU27,S03D02,EUEMKM,2054,1572.2048123
EU27,S03D02,EUEMKM,2055,1572.2048123
EU27,S03D02,EUEMKM,2056,1572.2048123
EU27,S03D02,EUEMKM,2057,1572.2048123
EU27,S03D02,EUEMKM,2058,1572.2048123
EU27,S03D02,EUEMKM,2059,1572.2048123
EU27,S03D02,EUEMKM,2060,1572.2048123
EU27,S03D02,EUEMKM,2061,1572.2048123
EU27,S03D02,EUEMKM,2062,1572.2048123
EU27,S03D02,EUEMKM,2063,1572.2048123
EU27,S03D02,EUEMKM,2064,1572.2048123
EU27,S03D02,EUEMKM,2065,1572.2048123
EU27,S03D02,EUEMKM,2066,1572.2048123
EU27,S03D02,EUEMKM,2067,1572.2048123
EU27,S03D02,EUEMKM,2068,1572.2048123
EU27,S03D02,EUEMKM,2069,1572.2048123
EU27,S03D02,EUEMKM,2070,1572.2048123
EU27,S03D02,EUENGS,2018,0.0
EU27,S03D02,EUENGS,2019,0.0
EU27,S03D02,EUENGS,2020,0.0
EU27,S03D02,EUENGS,2021,0.0
EU27,S03D02,EUENGS,2022,0.0
EU27,S03D02,EUENGS,2023,0.0
EU27,S03D02,EUENGS,2024,0.0
EU27,S03D02,EUENGS,2025,0.0
EU27,S03D02,EUENGS,2026,0.0
EU27,S03D02,EUENGS,2027,0.0
EU27,S03D02,EUENGS,2028,0.0
EU27,S03D02,EUENGS,2029,0.0
EU27,S03D02,EUENGS,2030,0.0
EU27,S03D02,EUENGS,2031,0.0
EU27,S03D02,EUENGS,2032,0.0
EU27,S03D02,EUENGS,2033,0.0
EU27,S03D02,EUENGS,2034,0.0
EU27,S03D02,EUENGS,2035,0.0
EU27,S03D02,EUENGS,2036,0.0
EU27,S03D02,EUENGS,2037,0.0
EU27,S03D02,EUENGS,2038,0.0
EU27,S03D02,EUENGS,2039,0.0
EU27,S03D02,EUENGS,2040,0.0
EU27,S03D02,EUENGS,2041,0.0
EU27,S03D02,EUENGS,2042,0.0
EU27,S03D02,EUENGS,2043,0.0
EU27,S03D02,EUENGS,2044,0.0
EU27,S03D02,EUENGS,2045,0.0
EU27,S03D02,EUENGS,2046,0.0
EU27,S03D02,EUENGS,2047,0.0
EU27,S03D02,EUENGS,2048,0.0
EU27,S03D02,EUENGS,2049,0.0
EU27,S03D02,EUENGS,2050,0.0
EU27,S03D02,EUENGS,2051,0.0
EU27,S03D02,EUENGS,2052,0.0
EU27,S03D02,EUENGS,2053,0.0
EU27,S03D02,EUENGS,2054,0.0
EU27,S03D02,EUENGS,2055,0.0
EU27,S03D02,EUENGS,2056,0.0
EU27,S03D02,EUENGS,2057,0.0
EU27,S03D02,EUENGS,2058,0.0
EU27,S03D02,EUENGS,2059,0.0
EU27,S03D02,EUENGS,2060,0.0
EU27,S03D02,EUENGS,2061,0.0
EU27,S03D02,EUENGS,2062,0.0
EU27,S03D02,EUENGS,2063,0.0
EU27,S03D02,EUENGS,2064,0.0
EU27,S03D02,EUENGS,2065,0.0
EU27,S03D02,EUENGS,2066,0.0
EU27,S03D02,EUENGS,2067,0.0
EU27,S03D02,EUENGS,2068,0.0
EU27,S03D02,EUENGS,2069,0.0
EU27,S03D02,EUENGS,2070,0.0
EU27,S03D02,EUEOIL,2018,0.0
EU27,S03D02,EUEOIL,2019,0.0
EU27,S03D02,EUEOIL,2020,0.0
EU27,S03D02,EUEOIL,2021,0.0
EU27,S03D02,EUEOIL,2022,0.0
EU27,S03D02,EUEOIL,2023,0.0
EU27,S03D02,EUEOIL,2024,0.0
EU27,S03D02,EUEOIL,2025,0.0
EU27,S03D02,EUEOIL,2026,0.0
EU27,S03D02,EUEOIL,2027,0.0
EU27,S03D02,EUEOIL,2028,0.0
EU27,S03D02,EUEOIL,2029,0.0
EU27,S03D02,EUEOIL,2030,0.0
EU27,S03D02,EUEOIL,2031,0.0
EU27,S03D02,EUEOIL,2032,0.0
EU27,S03D02,EUEOIL,2033,0.0
EU27,S03D02,EUEOIL,2034,0.0
EU27,S03D02,EUEOIL,2035,0.0
EU27,S03D02,EUEOIL,2036,0.0
EU27,S03D02,EUEOIL,2037,0.0
EU27,S03D02,EUEOIL,2038,0.0
EU27,S03D02,EUEOIL,2039,0.0
EU27,S03D02,EUEOIL,2040,0.0
EU27,S03D02,EUEOIL,2041,0.0
EU27,S03D02,EUEOIL,2042,0.0
EU27,S03D02,EUEOIL,2043,0.0
EU27,S03D02,EUEOIL,2044,0.0
EU27,S03D02,EUEOIL,2045,0.0
EU27,S03D02,EUEOIL,2046,0.0
EU27,S03D02,EUEOIL,2047,0.0
EU27,S03D02,EUEOIL,2048,0.0
EU27,S03D02,EUEOIL,2049,0.0
EU27,S03D02,EUEOIL,2050,0.0
EU27,S03D02,EUEOIL,2051,0.0
EU27,S03D02,EUEOIL,2052,0.0
EU27,S03D02,EUEOIL,2053,0.0
EU27,S03D02,EUEOIL,2054,0.0
EU27,S03D02,EUEOIL,2055,0.0
EU27,S03D02,EUEOIL,2056,0.0
EU27,S03D02,EUEOIL,2057,0.0
EU27,S03D02,EUEOIL,2058,0.0
EU27,S03D02,EUEOIL,2059,0.0
EU27,S03D02,EUEOIL,2060,0.0
EU27,S03D02,EUEOIL,2061,0.0
EU27,S03D02,EUEOIL,2062,0.0
EU27,S03D02,EUEOIL,2063,0.0
EU27,S03D02,EUEOIL,2064,0.0
EU27,S03D02,EUEOIL,2065,0.0
EU27,S03D02,EUEOIL,2066,0.0
EU27,S03D02,EUEOIL,2067,0.0
EU27,S03D02,EUEOIL,2068,0.0
EU27,S03D02,EUEOIL,2069,0.0
EU27,S03D02,EUEOIL,2070,0.0
EU27,S03D02,EUEPKM,2018,300.07696675
EU27,S03D02,EUEPKM,2019,302.13856824
EU27,S03D02,EUEPKM,2020,259.32594229
EU27,S03D02,EUEPKM,2021,267.36020179
EU27,S03D02,EUEPKM,2022,308.57017676
EU27,S03D02,EUEPKM,2023,311.79963401
EU27,S03D02,EUEPKM,2024,315.02909126
EU27,S03D02,EUEPKM,2025,318.25854851
EU27,S03D02,EUEPKM,2026,321.97846317
EU27,S03D02,EUEPKM,2027,325.69942806
EU27,S03D02,EUEPKM,2028,329.41934272
EU27,S03D02,EUEPKM,2029,333.14030761
EU27,S03D02,EUEPKM,2030,336.86022227
EU27,S03D02,EUEPKM,2031,338.91762284
EU27,S03D02,EUEPKM,2032,340.97502341
EU27,S03D02,EUEPKM,2033,343.03242398
EU27,S03D02,EUEPKM,2034,345.08982455
EU27,S03D02,EUEPKM,2035,347.14722512
EU27,S03D02,EUEPKM,2036,349.16366672
EU27,S03D02,EUEPKM,2037,351.18010832
EU27,S03D02,EUEPKM,2038,353.19654992
EU27,S03D02,EUEPKM,2039,355.21299152
EU27,S03D02,EUEPKM,2040,357.22943312
EU27,S03D02,EUEPKM,2041,358.56007453
EU27,S03D02,EUEPKM,2042,359.89071594
EU27,S03D02,EUEPKM,2043,361.22135735
EU27,S03D02,EUEPKM,2044,362.55199876
EU27,S03D02,EUEPKM,2045,363.88264017
EU27,S03D02,EUEPKM,2046,365.77515463
EU27,S03D02,EUEPKM,2047,367.66661886
EU27,S03D02,EUEPKM,2048,369.55913332
EU27,S03D02,EUEPKM,2049,371.45164778
EU27,S03D02,EUEPKM,2050,373.34311201
EU27,S03D02,EUEPKM,2051,373.34311201
EU27,S03D02,EUEPKM,2052,373.34311201
EU27,S03D02,EUEPKM,2053,373.34311201
EU27,S03D02,EUEPKM,2054,373.34311201
EU27,S03D02,EUEPKM,2055,373.34311201
EU27,S03D02,EUEPKM,2056,373.34311201
EU27,S03D02,EUEPKM,2057,373.34311201
EU27,S03D02,EUEPKM,2058,373.34311201
EU27,S03D02,EUEPKM,2059,373.34311201
EU27,S03D02,EUEPKM,2060,373.34311201
EU27,S03D02,EUEPKM,2061,373.34311201
EU27,S03D02,EUEPKM,2062,373.34311201
EU27,S03D02,EUEPKM,2063,373.34311201
EU27,S03D02,EUEPKM,2064,373.34311201
EU27,S03D02,EUEPKM,2065,373.34311201
EU27,S03D02,EUEPKM,2066,373.34311201
EU27,S03D02,EUEPKM,2067,373.34311201
EU27,S03D02,EUEPKM,2068,373.34311201
EU27,S03D02,EUEPKM,2069,373.34311201
EU27,S03D02,EUEPKM,2070,373.34311201
EU27,S03D02,EUERKM,2018,38.727021204
EU27,S03D02,EUERKM,2019,37.862156799
EU27,S03D02,EUERKM,2020,25.910749445
EU27,S03D02,EUERKM,2021,30.516953202
EU27,S03D02,EUERKM,2022,35.304741726
EU27,S03D02,EUERKM,2023,40.09253025
EU27,S03D02,EUERKM,2024,44.880318774
EU27,S03D02,EUERKM,2025,49.668107298
EU27,S03D02,EUERKM,2026,50.421122208
EU27,S03D02,EUERKM,2027,51.174137118
EU27,S03D02,EUERKM,2028,51.927047005
EU27,S03D02,EUERKM,2029,52.680061915
EU27,S03D02,EUERKM,2030,53.432971802
EU27,S03D02,EUERKM,2031,54.509142483
EU27,S03D02,EUERKM,2032,55.585208141
EU27,S03D02,EUERKM,2033,56.661273799
EU27,S03D02,EUERKM,2034,57.73744448
EU27,S03D02,EUERKM,2035,58.813510138
EU27,S03D02,EUERKM,2036,59.456565967
EU27,S03D02,EUERKM,2037,60.099621796
EU27,S03D02,EUERKM,2038,60.742677625
EU27,S03D02,EUERKM,2039,61.385733454
EU27,S03D02,EUERKM,2040,62.028789283
EU27,S03D02,EUERKM,2041,62.866662777
EU27,S03D02,EUERKM,2042,63.704536271
EU27,S03D02,EUERKM,2043,64.542409765
EU27,S03D02,EUERKM,2044,65.380178236
EU27,S03D02,EUERKM,2045,66.21805173
EU27,S03D02,EUERKM,2046,66.864678341
EU27,S03D02,EUERKM,2047,67.511199929
EU27,S03D02,EUERKM,2048,68.15782654
EU27,S03D02,EUERKM,2049,68.804348128
EU27,S03D02,EUERKM,2050,69.450974739
EU27,S03D02,EUERKM,2051,69.450974739
EU27,S03D02,EUERKM,2052,69.450974739
EU27,S03D02,EUERKM,2053,69.450974739
EU27,S03D02,EUERKM,2054,69.450974739
EU27,S03D02,EUERKM,2055,69.450974739
EU27,S03D02,EUERKM,2056,69.450974739
EU27,S03D02,EUERKM,2057,69.450974739
EU27,S03D02,EUERKM,2058,69.450974739
EU27,S03D02,EUERKM,2059,69.450974739
EU27,S03D02,EUERKM,2060,69.450974739
EU27,S03D02,EUERKM,2061,69.450974739
EU27,S03D02,EUERKM,2062,69.450974739
EU27,S03D02,EUERKM,2063,69.450974739
EU27,S03D02,EUERKM,2064,69.450974739
EU27,S03D02,EUERKM,2065,69.450974739
EU27,S03D02,EUERKM,2066,69.450974739
EU27,S03D02,EUERKM,2067,69.450974739
EU27,S03D02,EUERKM,2068,69.450974739
EU27,S03D02,EUERKM,2069,69.450974739
EU27,S03D02,EUERKM,2070,69.450974739
EU27,S03D02,EUESEL,2018,83.15994199799998
EU27,S03D02,EUESEL,2019,79.131469764
EU27,S03D02,EUESEL,2020,73.916972791
EU27,S03D02,EUESEL,2021,75.383093871
EU27,S03D02,EUESEL,2022,76.14860651799998
EU27,S03D02,EUESEL,2023,76.14860651799998
EU27,S03D02,EUESEL,2024,76.14860651799998
EU27,S03D02,EUESEL,2025,76.14860651799998
EU27,S03D02,EUESEL,2026,76.14860651799998
EU27,S03D02,EUESEL,2027,76.14860651799998
EU27,S03D02,EUESEL,2028,76.14860651799998
EU27,S03D02,EUESEL,2029,76.14860651799998
EU27,S03D02,EUESEL,2030,76.14860651799998
EU27,S03D02,EUESEL,2031,76.14860651799998
EU27,S03D02,EUESEL,2032,76.14860651799998
EU27,S03D02,EUESEL,2033,76.14860651799998
EU27,S03D02,EUESEL,2034,76.14860651799998
EU27,S03D02,EUESEL,2035,76.14860651799998
EU27,S03D02,EUESEL,2036,76.14860651799998
EU27,S03D02,EUESEL,2037,76.14860651799998
EU27,S03D02,EUESEL,2038,76.14860651799998
EU27,S03D02,EUESEL,2039,76.14860651799998
